                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     44,                0.83811,                  4e-05,                  1.015,                 0.8842,                  4e-05,                 1.0558,                0.35952,                0.42708,                0.32583,                0.27456,                0.73548,                  6e-05,                0.98344,                0.72753,                  5e-05,                 1.0335,              0.0024448,              0.0024448,              0.0024448
                     45,                0.83259,                  4e-05,                 1.0122,                0.87716,                  4e-05,                 1.0534,                0.37754,                0.42558,                0.34169,                0.28798,                0.73483,                  6e-05,                  0.984,                0.72784,                  5e-05,                 1.0334,              0.0023125,              0.0023125,              0.0023125
                     46,                0.82888,                  4e-05,                 1.0134,                0.87435,                  4e-05,                 1.0559,                0.37476,                0.43581,                 0.3411,                0.28781,                0.73073,                  6e-05,                0.98144,                0.72598,                  5e-05,                 1.0319,              0.0021803,              0.0021803,              0.0021803
                     47,                0.82805,                  4e-05,                 1.0133,                 0.8748,                  4e-05,                 1.0533,                0.38721,                0.43483,                0.34998,                0.29423,                0.72883,                  6e-05,                0.98035,                0.71949,                  5e-05,                 1.0253,               0.002048,               0.002048,               0.002048
                     48,                0.83094,                  4e-05,                 1.0142,                 0.8798,                  4e-05,                 1.0562,                0.37778,                0.44217,                0.34563,                0.29028,                0.72595,                  6e-05,                0.98102,                0.71913,                  5e-05,                 1.0331,              0.0019157,              0.0019157,              0.0019157
                     49,                0.82716,                  4e-05,                 1.0139,                 0.8736,                  4e-05,                 1.0553,                0.38238,                0.44603,                0.35417,                0.29884,                0.72508,                  6e-05,                0.98528,                0.72005,                  4e-05,                  1.035,              0.0017835,              0.0017835,              0.0017835
                     50,                0.82191,                  4e-05,                 1.0121,                0.86769,                  4e-05,                 1.0514,                0.38499,                0.44382,                0.35032,                0.29485,                0.72315,                  6e-05,                0.98323,                0.71894,                  5e-05,                 1.0322,              0.0016512,              0.0016512,              0.0016512
                     51,                0.78133,                  4e-05,                 1.0062,                0.80816,                  3e-05,                 1.0597,                0.36255,                 0.4428,                0.33547,                0.28257,                0.73455,                  6e-05,                0.99414,                0.73082,                  5e-05,                 1.0488,              0.0015189,              0.0015189,              0.0015189
                     52,                0.77319,                  4e-05,                 1.0035,                0.79888,                  3e-05,                 1.0519,                0.36641,                 0.4421,                0.33633,                0.28356,                0.72836,                  6e-05,                0.99111,                0.72309,                  4e-05,                 1.0423,              0.0013867,              0.0013867,              0.0013867
                     53,                0.76595,                  4e-05,                0.99994,                0.79265,                  3e-05,                 1.0478,                0.37826,                0.44751,                0.34731,                0.29293,                0.72844,                  6e-05,                0.99283,                0.72176,                  4e-05,                   1.04,              0.0012544,              0.0012544,              0.0012544
                     54,                0.76285,                  4e-05,                0.99939,                0.79023,                  3e-05,                 1.0465,                0.38948,                0.45226,                0.35948,                0.30362,                0.72476,                  5e-05,                0.99194,                0.71737,                  4e-05,                 1.0382,              0.0011221,              0.0011221,              0.0011221
                     55,                0.75951,                  4e-05,                0.99957,                0.78796,                  3e-05,                 1.0455,                0.39636,                0.44739,                0.36709,                0.30942,                0.72627,                  5e-05,                0.99327,                0.71885,                  4e-05,                 1.0406,             0.00098987,             0.00098987,             0.00098987
                     56,                0.75416,                  4e-05,                 1.0003,                0.77957,                  3e-05,                 1.0445,                0.39025,                0.45369,                0.36467,                0.30796,                0.72368,                  5e-05,                0.99417,                0.71546,                  4e-05,                  1.038,              0.0008576,              0.0008576,              0.0008576
                     57,                0.75117,                  4e-05,                0.99936,                0.77766,                  3e-05,                 1.0438,                 0.3841,                0.45841,                0.36005,                0.30405,                0.72193,                  5e-05,                0.99655,                0.71456,                  4e-05,                 1.0405,             0.00072533,             0.00072533,             0.00072533
                     58,                0.74994,                  4e-05,                0.99931,                0.77579,                  3e-05,                 1.0425,                0.38116,                0.45297,                0.35704,                 0.3011,                0.72179,                  5e-05,                 0.9965,                0.71504,                  4e-05,                 1.0398,             0.00059307,             0.00059307,             0.00059307
                     59,                0.74478,                  4e-05,                0.99942,                0.77419,                  3e-05,                 1.0429,                0.38523,                 0.4559,                0.35828,                0.30204,                0.72109,                  5e-05,                0.99647,                0.71566,                  4e-05,                 1.0397,              0.0004608,              0.0004608,              0.0004608
                     60,                0.74071,                  4e-05,                0.99729,                0.76654,                  3e-05,                 1.0396,                 0.3816,                0.45741,                 0.3575,                0.30195,                0.72037,                  5e-05,                0.99696,                0.71445,                  4e-05,                 1.0388,             0.00032853,             0.00032853,             0.00032853
