                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     46,                0.75297,                0.50848,                0.98984,                0.90485,                0.57009,                0.99463,                0.88767,                0.86646,                0.92835,                0.76816,                0.66304,                0.44716,                0.95554,                0.73801,                0.47616,                0.96597,               0.005644,               0.005644,               0.005644
                     47,                0.75156,                0.50625,                0.98644,                0.90722,                0.56892,                0.99182,                0.89579,                0.86818,                0.93159,                0.76998,                0.65979,                0.43742,                0.95232,                0.73941,                0.45765,                0.96529,               0.005545,               0.005545,               0.005545
                     48,                0.75377,                0.50971,                0.98539,                0.91005,                0.58009,                0.99034,                0.89887,                0.86396,                0.93107,                 0.7734,                0.65647,                0.43552,                0.95041,                 0.7301,                0.45909,                0.96106,               0.005446,               0.005446,               0.005446
                     49,                0.75277,                0.50558,                0.98448,                0.90677,                0.56657,                0.99032,                0.90537,                0.86359,                0.93287,                0.77305,                0.65849,                0.43134,                0.95206,                0.73559,                0.44943,                0.96395,               0.005347,               0.005347,               0.005347
                     50,                0.74623,                 0.5016,                 0.9827,                0.90011,                0.56516,                0.98647,                0.89756,                0.87297,                0.93424,                 0.7766,                0.65291,                0.43094,                0.94847,                0.72778,                0.44476,                0.95871,               0.005248,               0.005248,               0.005248
                     51,                0.74266,                0.49862,                0.98199,                0.89454,                0.55922,                 0.9872,                0.90507,                0.86618,                0.93381,                0.77639,                  0.651,                0.43083,                0.94704,                0.72646,                0.44919,                0.95871,               0.005149,               0.005149,               0.005149
                     52,                0.74119,                 0.4945,                0.97629,                0.89442,                0.55367,                0.97967,                0.90221,                0.87004,                0.93407,                0.77868,                0.64878,                0.42715,                0.94662,                0.72158,                0.44399,                 0.9562,                0.00505,                0.00505,                0.00505
                     53,                0.73621,                0.49803,                0.97564,                0.89092,                0.54938,                0.98221,                0.90191,                0.87447,                0.93568,                0.77982,                0.64586,                0.42456,                0.94417,                0.71935,                0.43997,                0.95517,               0.004951,               0.004951,               0.004951
                     54,                0.73923,                0.48806,                0.97703,                0.89175,                0.54847,                0.98126,                0.90681,                 0.8709,                0.93609,                0.78198,                0.64617,                0.42261,                 0.9436,                 0.7171,                0.44079,                0.95245,               0.004852,               0.004852,               0.004852
                     55,                0.72966,                0.48474,                0.97549,                0.87975,                0.53993,                0.98089,                0.90977,                0.87117,                0.93679,                0.78261,                0.64279,                0.42095,                0.94285,                0.71422,                0.43951,                0.95309,               0.004753,               0.004753,               0.004753
                     56,                0.72919,                0.48179,                0.97491,                0.88064,                0.54168,                0.98017,                0.90825,                0.87862,                 0.9388,                0.78387,                0.63908,                0.41508,                0.94177,                0.71125,                0.42809,                0.95115,               0.004654,               0.004654,               0.004654
                     57,                0.72752,                0.48048,                0.97227,                0.87712,                0.53159,                0.97815,                0.91157,                0.87683,                0.93959,                0.78556,                0.63769,                0.41414,                0.93945,                0.70986,                0.42355,                0.94949,               0.004555,               0.004555,               0.004555
                     58,                0.72735,                0.47521,                0.97237,                0.87979,                0.53194,                0.97549,                0.90955,                0.88177,                0.94001,                 0.7865,                0.63805,                0.41049,                0.94058,                 0.7097,                0.42169,                0.94992,               0.004456,               0.004456,               0.004456
                     59,                0.72168,                0.47416,                 0.9713,                0.87106,                0.52916,                0.97567,                0.90597,                0.88689,                0.94076,                0.78801,                0.63443,                0.40691,                0.93859,                 0.7053,                0.41641,                0.94778,               0.004357,               0.004357,               0.004357
                     60,                0.72175,                0.47222,                0.97057,                0.86955,                0.52582,                 0.9747,                0.90982,                 0.8837,                  0.941,                0.78906,                0.63287,                0.40607,                0.93802,                0.70276,                0.41635,                0.94619,               0.004258,               0.004258,               0.004258
                     61,                0.72061,                0.47254,                0.97055,                0.87048,                0.52508,                0.97486,                0.91492,                0.88449,                0.94198,                0.79123,                0.63047,                0.40224,                0.93666,                0.70157,                0.41247,                0.94524,               0.004159,               0.004159,               0.004159
                     62,                0.71741,                 0.4699,                0.96816,                0.86789,                0.52423,                  0.972,                0.91603,                0.88406,                0.94321,                0.79268,                0.62875,                0.39897,                0.93545,                0.69873,                0.41022,                0.94334,                0.00406,                0.00406,                0.00406
                     63,                0.71523,                0.46611,                0.96858,                0.86073,                0.51681,                0.97195,                0.91872,                0.88592,                0.94346,                0.79219,                  0.627,                 0.3987,                0.93482,                0.69876,                0.40589,                0.94364,               0.003961,               0.003961,               0.003961
                     64,                0.70979,                0.46033,                 0.9625,                0.85489,                0.51255,                 0.9672,                0.91567,                0.88656,                0.94298,                0.79319,                0.62602,                0.39604,                0.93355,                0.69607,                0.40586,                0.94193,               0.003862,               0.003862,               0.003862
