                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     79,                0.67915,                0.42495,                0.94884,                0.82246,                0.46604,                0.95347,                0.92433,                 0.9016,                0.95199,                0.80653,                0.60516,                0.36741,                0.92399,                0.67036,                0.37187,                0.93122,               0.002377,               0.002377,               0.002377
                     80,                0.68001,                0.42638,                0.94973,                0.82624,                0.47029,                0.95393,                 0.9321,                 0.8965,                0.95257,                0.80747,                  0.604,                0.36632,                0.92307,                0.66834,                0.37167,                0.93038,               0.002278,               0.002278,               0.002278
                     81,                0.67352,                0.42125,                0.94596,                0.81853,                0.46259,                0.95019,                0.93063,                0.89886,                 0.9525,                0.80836,                0.60215,                0.36539,                0.92231,                0.66673,                0.37124,                0.92933,               0.002179,               0.002179,               0.002179
                     82,                0.67314,                0.41771,                0.94721,                0.81534,                0.45642,                 0.9526,                 0.9342,                0.89729,                0.95323,                0.80916,                0.60081,                0.36296,                0.92147,                0.66618,                0.36766,                 0.9291,                0.00208,                0.00208,                0.00208
                     83,                0.66896,                0.41845,                0.94378,                0.81381,                0.46152,                0.94753,                0.93379,                0.89908,                0.95372,                0.81028,                0.59948,                0.36171,                0.92095,                0.66348,                0.36493,                 0.9281,               0.001981,               0.001981,               0.001981
                     84,                0.66949,                0.41771,                0.94643,                0.81025,                0.45718,                0.95095,                0.93238,                0.90243,                0.95473,                0.81121,                0.59829,                0.35936,                0.92055,                0.66146,                0.36154,                 0.9271,               0.001882,               0.001882,               0.001882
                     85,                0.66799,                0.41339,                0.94448,                0.80918,                0.45154,                0.94919,                0.93507,                0.90244,                0.95499,                0.81143,                0.59739,                0.35844,                   0.92,                0.66009,                0.35987,                 0.9265,               0.001783,               0.001783,               0.001783
                     86,                0.66066,                0.40887,                0.94463,                0.79779,                0.44351,                0.94908,                0.93527,                0.90317,                0.95497,                0.81205,                0.59693,                0.35756,                0.91958,                0.65967,                0.35909,                0.92621,               0.001684,               0.001684,               0.001684
                     87,                0.66233,                0.40851,                0.94148,                0.80489,                0.44757,                0.94629,                0.93744,                0.90029,                0.95551,                0.81301,                0.59596,                0.35633,                0.91891,                0.65828,                0.35807,                0.92567,               0.001585,               0.001585,               0.001585
                     88,                0.65817,                0.40647,                0.94292,                0.79476,                0.43844,                0.94715,                0.93553,                 0.9038,                0.95558,                0.81288,                0.59543,                0.35587,                0.91861,                  0.658,                0.35664,                0.92557,               0.001486,               0.001486,               0.001486
