                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                0.69911,                0.37784,                0.98674,                0.83276,                0.40773,                 1.0006,                 0.9226,                0.89607,                0.95069,                 0.8127,                0.62861,                0.33214,                0.95972,                0.69166,                0.33513,                0.96687,             0.00015456,             0.00015456,             0.00015456
                     91,                0.65656,                0.34165,                0.96405,                0.75698,                0.34277,                 0.9735,                0.92453,                0.89672,                0.95091,                0.81282,                0.62858,                0.33088,                0.95966,                 0.6919,                0.33257,                0.96704,             0.00014268,             0.00014268,             0.00014268
                     92,                0.64533,                0.33274,                0.96031,                0.74508,                0.33364,                0.96977,                0.92648,                0.89715,                0.95125,                0.81319,                0.62802,                0.32949,                0.95947,                0.69146,                0.33103,                0.96679,              0.0001308,              0.0001308,              0.0001308
                     93,                0.64053,                0.32938,                0.95976,                0.74013,                0.32536,                0.96777,                0.92278,                0.90178,                0.95177,                0.81366,                 0.6272,                0.32859,                0.95917,                 0.6915,                0.32826,                0.96662,             0.00011892,             0.00011892,             0.00011892
                     94,                0.63763,                0.32781,                0.95888,                0.73398,                0.32525,                0.96685,                0.92871,                0.89707,                0.95217,                0.81403,                0.62647,                0.32763,                0.95874,                0.69085,                0.32711,                0.96632,             0.00010704,             0.00010704,             0.00010704
                     95,                0.63437,                0.32339,                0.95887,                0.73149,                0.31902,                0.96714,                0.92881,                0.89843,                0.95225,                 0.8143,                0.62567,                0.32677,                0.95835,                0.68955,                0.32676,                0.96583,              9.516e-05,              9.516e-05,              9.516e-05
                     96,                0.63067,                0.31975,                0.95539,                0.72654,                0.31517,                0.96296,                0.92935,                0.89836,                0.95252,                0.81488,                 0.6251,                 0.3258,                0.95816,                0.68883,                0.32548,                0.96556,              8.328e-05,              8.328e-05,              8.328e-05
                     97,                0.63009,                0.31908,                0.95619,                0.72616,                0.31461,                0.96477,                 0.9294,                0.89936,                0.95244,                0.81507,                0.62477,                0.32509,                0.95804,                0.68874,                0.32442,                0.96573,               7.14e-05,               7.14e-05,               7.14e-05
                     98,                0.62441,                 0.3165,                0.95458,                 0.7206,                 0.3122,                 0.9626,                0.93425,                0.89743,                0.95269,                0.81522,                0.62446,                0.32458,                0.95789,                0.68832,                0.32249,                0.96544,              5.952e-05,              5.952e-05,              5.952e-05
                     99,                0.62787,                0.31694,                0.95514,                0.72524,                 0.3143,                0.96469,                0.93288,                0.89869,                0.95286,                0.81556,                0.62394,                0.32407,                0.95773,                0.68758,                0.32228,                0.96514,              4.764e-05,              4.764e-05,              4.764e-05
                    100,                0.62346,                0.31561,                0.95209,                0.71898,                0.31103,                0.96001,                 0.9343,                0.89711,                0.95292,                0.81568,                0.62352,                0.32355,                0.95761,                 0.6872,                0.32085,                0.96532,              3.576e-05,              3.576e-05,              3.576e-05
