                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     92,                0.67444,                0.42288,                0.93833,                0.81765,                0.46556,                0.94494,                0.93284,                0.90004,                0.95366,                0.81497,                0.58646,                0.35502,                0.90507,                0.64871,                0.36002,                0.91316,                0.00406,                0.00406,                0.00406
                     93,                0.67259,                0.42295,                0.94028,                0.81462,                0.46194,                0.94634,                0.93175,                0.90232,                 0.9537,                0.81561,                0.58577,                 0.3543,                0.90479,                0.64789,                0.35838,                0.91295,               0.003994,               0.003994,               0.003994
                     94,                0.66861,                0.41807,                0.93474,                0.81176,                0.45833,                0.94124,                0.92897,                 0.9064,                 0.9541,                0.81645,                0.58482,                0.35291,                0.90435,                 0.6465,                0.35706,                0.91277,               0.003928,               0.003928,               0.003928
                     95,                0.67358,                0.41988,                 0.9384,                0.81564,                0.46171,                0.94466,                0.92894,                 0.9083,                0.95456,                0.81675,                0.58406,                0.35165,                0.90396,                0.64543,                0.35616,                0.91208,               0.003862,               0.003862,               0.003862
                     96,                0.66757,                0.41596,                0.93499,                0.80938,                 0.4529,                 0.9413,                0.92826,                0.90976,                0.95455,                  0.817,                0.58316,                 0.3505,                0.90368,                0.64408,                 0.3541,                0.91123,               0.003796,               0.003796,               0.003796
                     97,                0.66519,                 0.4162,                 0.9332,                0.80931,                0.45985,                0.93979,                0.93004,                0.90707,                0.95466,                0.81741,                0.58271,                0.34966,                0.90333,                0.64363,                0.35346,                0.91062,                0.00373,                0.00373,                0.00373
                     98,                0.66647,                0.41235,                0.93412,                 0.8071,                0.45061,                 0.9409,                0.92846,                0.90971,                0.95485,                0.81792,                0.58197,                0.34881,                0.90297,                0.64317,                0.35122,                0.91081,               0.003664,               0.003664,               0.003664
                     99,                0.66498,                0.41308,                0.93401,                0.80732,                0.45384,                0.93976,                0.93329,                0.90664,                0.95482,                0.81799,                0.58132,                0.34806,                0.90264,                0.64248,                0.34979,                0.91021,               0.003598,               0.003598,               0.003598
                    100,                0.66188,                0.41144,                0.93322,                0.80367,                0.45266,                0.93916,                0.93421,                0.90698,                0.95529,                0.81856,                 0.5805,                0.34717,                0.90215,                0.64193,                 0.3489,                0.90933,               0.003532,               0.003532,               0.003532
                    101,                0.66148,                0.41014,                0.93188,                0.80428,                0.44989,                0.93749,                0.93255,                0.90982,                0.95553,                0.81885,                0.57961,                0.34639,                0.90181,                0.64151,                0.34814,                  0.909,               0.003466,               0.003466,               0.003466
                    102,                0.66103,                0.40878,                0.93013,                0.80389,                0.45013,                0.93626,                0.93741,                0.90522,                 0.9558,                0.81907,                0.57861,                0.34545,                0.90114,                0.64037,                0.34694,                0.90841,                 0.0034,                 0.0034,                 0.0034
                    103,                0.65813,                0.40584,                0.93248,                0.80026,                0.44626,                0.93855,                0.93447,                0.90995,                0.95593,                0.81993,                0.57802,                0.34466,                0.90088,                0.63991,                0.34537,                0.90806,               0.003334,               0.003334,               0.003334
                    104,                0.65873,                0.40772,                0.93132,                0.79993,                0.44322,                0.93749,                0.93503,                0.90992,                0.95649,                0.82066,                 0.5772,                0.34383,                0.90041,                0.63884,                0.34396,                0.90756,               0.003268,               0.003268,               0.003268
                    105,                0.65641,                0.40479,                0.92837,                0.79904,                0.44482,                0.93496,                0.93562,                0.90966,                0.95658,                0.82106,                0.57643,                0.34331,                0.89992,                0.63807,                0.34262,                0.90726,               0.003202,               0.003202,               0.003202
